geek_rate,title,num_votes,avg_rate,id
6.691,Qwirkle,10469,6.82,25669
6.690,Merchant of Venus,2422,7.17,230
6.690,"Hey, That's My Fish!",15340,6.77,8203
6.689,Liberté,2262,7.19,2507
6.689,A Game of Thrones: The Card Game,5265,6.96,39953
6.689,Eat Poop You Cat,1383,7.48,30618
6.688,Akrotiri,1623,7.39,154458
6.688,The Big Book of Madness,2474,7.18,171233
6.688,Hamburgum,2802,7.08,30381
6.686,Ambush!,1814,7.38,1608
6.685,Power Grid: Factory Manager,5251,6.90,44163
6.684,Guildhall,3226,7.03,132372
6.682,Quarriors!,11450,6.82,91536
6.682,Viceroy,3444,7.02,157526
6.681,Fleet,3529,7.00,121297
6.679,13 Days: The Cuban Missile Crisis,1085,7.72,177590
6.679,Diamonds,3325,7.02,152162
6.679,Vast: The Crystal Caverns,1399,7.60,170416
6.679,Strasbourg,2101,7.19,91873
6.677,Ikusa,4299,7.01,221
6.676,Hacienda,3724,6.97,19100
6.673,Andean Abyss,1262,7.58,91080
6.673,Runebound (Second Edition),7117,6.90,21523
6.672,Winner's Circle,4146,6.97,1382
6.672,Witness,1531,7.40,164265
6.671,For the People,1147,7.68,833
6.670,Yokohama,861,8.00,196340
6.669,Julius Caesar,1035,7.79,37836
6.669,Quartermaster General,1424,7.51,159473
6.668,The Werewolves of Miller's Hollow,7124,6.87,25821
6.667,Tales & Games: The Hare & the Tortoise,2142,7.20,130176
6.667,Advanced Squad Leader: Starter Kit #2,950,7.88,15126
6.666,Hansa,4568,6.91,8989
6.665,Risk: Star Wars Edition,2077,7.22,183880
6.665,A Distant Plain,839,8.03,127518
6.663,Java,2979,7.04,855
6.662,Heroes of Normandie,1257,7.65,53093
6.660,Trains: Rising Sun,1133,7.62,157001
6.659,Lord of the Rings,11874,6.78,823
6.657,Kanagawa,1668,7.36,200147
6.656,The New Era,1163,7.64,96007
6.656,Machi Koro,15645,6.76,143884
6.656,Linko!,2558,7.09,153065
6.655,Wizard,5426,6.89,1465
6.655,Gold West,1255,7.50,154086
6.655,Arkadia,3748,6.95,25643
6.654,Medina,2575,7.08,1261
6.653,Mission: Red Planet,3673,6.94,18258
6.652,Rallyman,1941,7.26,60435
6.652,Valeria: Card Kingdoms,1314,7.55,170561
6.652,Firenze,1658,7.30,75449
6.652,Yomi,2585,7.13,43022
6.652,Qwixx,4399,6.91,131260
6.651,La Isla,3357,6.98,154246
6.649,Fortune and Glory: The Cliffhanger Game,2708,7.11,95103
6.649,Thunderbolt Apache Leader,783,8.17,123955
6.648,Empire of the Sun,916,7.94,11825
6.643,Parade,3822,6.93,56692
6.643,Animal Upon Animal,4536,6.89,17329
6.643,Shadow Hunters,6320,6.85,24068
6.641,Blueprints,3922,6.93,140933
6.641,GIPF,2321,7.12,527
6.641,New York 1901,3159,7.00,174660
6.641,Zendo,1741,7.28,6830
6.638,A Touch of Evil: The Supernatural Game,3888,6.99,35815
6.637,Dice Town,5185,6.85,40793
6.634,Fairy Tale,7196,6.79,13823
6.633,DC Comics Deck-Building Game,4062,7.00,125678
6.633,Catan Card Game,11144,6.77,278
6.632,World's Fair 1893,1474,7.39,178336
6.631,Dogs of War,1197,7.56,158435
6.630,Nothing Personal,1848,7.19,120523
6.629,Ascending Empires,1877,7.20,37919
6.629,Rialto,2969,6.99,119591
6.628,The Golden Ages,1435,7.39,164338
6.628,Automobiles,1322,7.45,180680
6.627,Advanced Squad Leader: Starter Kit #3,821,7.99,20542
6.626,Patchistory,1531,7.35,144041
6.625,Via Nebula,1741,7.25,191231
6.624,Evo,4136,6.90,1159
6.623,Fire & Axe: A Viking Saga,2597,7.03,12495
6.623,High Frontier,1366,7.44,47055
6.620,Carcassonne: South Seas,1973,7.18,147303
6.620,Arkwright,845,7.88,154825
6.619,Tournay,2313,7.08,105037
6.617,Colossal Arena,6308,6.80,105
6.616,Coconuts,2245,7.13,145639
6.616,Dark Moon,2087,7.14,111124
6.615,Wallenstein (second edition),977,7.70,109125
6.611,The Bloody Inn,2958,6.99,180593
6.610,DC Comics Dice Masters: Justice League,1073,7.60,138649
6.610,Dungeon Twister,5240,6.85,12995
6.609,De Vulgari Eloquentia,1537,7.30,75165
6.609,Lorenzo il Magnifico,949,7.76,203993
6.609,The Pursuit of Happiness,1467,7.34,181687
6.608,Blokus Duo,4173,6.87,16395
6.606,Rattus,4798,6.83,42452
6.605,Cleopatra and the Society of Architects,5589,6.81,22141
6.604,Railroad Revolution,1103,7.56,207691
6.604,Doomtown: Reloaded,1679,7.37,156714
6.604,Dungeon Fighter,3974,6.91,102548
6.603,Löwenherz,2193,7.08,66
6.603,Medieval Academy,2170,7.09,154386
6.601,Santiago de Cuba,3236,6.95,104347
6.600,Titan,3574,6.96,103
6.600,Amyitis,2637,6.99,29934
6.600,Mykerinos,3594,6.88,21441
6.599,Meuterer,3000,6.95,902
6.599,Islebound,1226,7.46,185589
6.598,City of Iron,1408,7.36,123499
6.597,Augustus,5763,6.79,137297
6.596,Mystery Rummy: Jack the Ripper,2903,6.98,106
6.596,Blood Bowl (2016 edition),676,8.37,212445
6.595,Mottainai,2056,7.09,175199
6.594,Wings of War: Famous Aces,4384,6.87,9203
6.594,Say Anything,4439,6.84,33604
6.593,XenoShyft: Onslaught,1995,7.14,159109
6.590,Cosmic Encounter,3633,6.93,15
6.590,Junk Art,1028,7.61,193042
6.589,Tides of Time,4140,6.84,176229
6.588,Cottage Garden,1845,7.17,204027
6.587,Dungeons & Dragons Dice Masters: Battle for Faerûn,1172,7.46,160902
6.587,Carcassonne: Winter Edition,1142,7.52,131014
6.587,Doom: The Boardgame,4604,6.91,10640
6.585,Asara,2163,7.05,72991
6.584,Axis & Allies Anniversary Edition,1690,7.35,35052
6.584,Elfenland,6750,6.75,10
6.584,Wars of the Roses: Lancaster vs. York,1326,7.35,58936
6.583,Mu & more,1715,7.18,152
6.583,Fief: France 1429,1287,7.49,152470
6.582,Tsuro,15315,6.69,16992
6.582,Sword of Rome,1377,7.33,7480
6.581,Le Havre: The Inland Port,2393,7.01,129051
6.581,Leaving Earth,784,7.99,173064
6.580,Two Rooms and a Boom,2262,7.08,134352
6.578,Automania,1160,7.47,176544
6.578,In the Shadow of the Emperor,2709,6.94,13780
6.577,Sticheln,2262,7.02,354
6.577,Welcome to the Dungeon,5757,6.77,150312
6.577,Roll Player,988,7.65,169426
6.577,Ascension: Immortal Heroes,1205,7.47,122294
6.577,Nations: The Dice Game,2730,6.94,157809
6.577,Starship Catan,3832,6.86,2338
6.576,Galaxy Defenders,1162,7.55,138431
6.575,Hanamikoji,987,7.63,158600
6.575,Aladdin's Dragons,2873,6.94,492
6.574,Sons of Anarchy: Men of Mayhem,1319,7.40,156091
6.574,The Scepter of Zavandor,2319,7.02,13884
6.573,Pixel Tactics,2044,7.11,125548
6.572,KLASK,980,7.67,165722
6.571,Europe Engulfed,1209,7.54,6205
6.571,Merkator,2105,7.04,39684
6.570,Puzzle Strike (Third Edition),1365,7.38,123607
6.570,Aton,2948,6.90,19999
6.570,Castle Panic,10302,6.71,43443
6.569,Wyatt Earp,3558,6.87,878
6.568,Star Trek: Catan,2233,7.08,117985
6.568,Ingenious: Travel Edition,1734,7.15,22484
6.567,Flamme Rouge,1059,7.63,199478
6.566,Rise of Empires,1840,7.12,30658
6.566,Oh My Goods!,2791,6.95,183840
6.565,Bausack,3304,6.88,1231
6.561,Condottiere,6336,6.74,112
6.561,Aquaretto,2257,7.03,34194
6.561,Power Struggle,2047,7.05,55697
6.557,1856,1052,7.49,423
6.557,Warrior Knights,3449,6.88,22038
6.556,Kremlin,2464,6.99,196
6.555,1846: The Race for the Midwest,639,8.07,17405
6.554,Factory Fun,3188,6.86,24417
6.554,Ubongo,5449,6.76,16986
6.553,Roma,4046,6.82,16496
6.553,Power Grid: The First Sparks,2981,6.89,106662
6.553,Not Alone,1581,7.28,194879
6.552,Olympos,2205,7.00,92319
6.551,Sylvion,1387,7.30,143405
6.550,Kraftwagen,1200,7.37,171879
6.550,Call of Cthulhu: The Card Game,2659,6.98,40270
6.549,Starfarers of Catan,4401,6.82,1897
6.547,Rune Age,3595,6.86,94362
6.546,Room 25,3666,6.85,127024
6.546,Warmachine Prime Mk II,771,7.92,67254
6.545,Blue Moon,5014,6.75,9446
6.544,Spot it!,6060,6.74,63268
6.543,Cartagena,6559,6.71,826
6.543,Gravwell: Escape from the 9th Dimension,2236,7.00,142992
6.543,Age of Renaissance,1949,7.10,26
6.543,Necromunda,1566,7.26,3072
6.541,Krosmaster: Arena,2672,6.98,112138
6.541,Giants,2112,7.01,38862
6.539,D-Day Dice,3003,6.88,101785
6.539,Blokus 3D,3434,6.83,6411
6.539,The Civil War,954,7.67,2081
6.537,High Society,4347,6.77,220
6.537,Timeline: Inventions,5131,6.75,85256
6.537,The Staufer Dynasty,1346,7.25,166226
6.537,Himalaya,1950,7.03,3800
6.536,The Magic Labyrinth,2867,6.90,41916
6.536,Diamant,5066,6.74,15512
6.536,Successors (third edition),1024,7.50,26457
6.535,Star Trek: Attack Wing,1579,7.61,139771
6.535,Ys,2345,6.95,12761
6.535,Saboteur,16595,6.64,9220
6.534,Murano,1285,7.28,163413
6.534,CV,3745,6.81,143986
6.533,BattleTech,2857,6.96,1540
6.533,Axis & Allies Europe 1940,1244,7.54,61692
6.532,Ca$h 'n Gun$,8758,6.66,19237
6.530,Mascarade,6145,6.72,139030
6.529,Carolus Magnus,3074,6.85,481
6.528,Blokus Trigon,2453,6.94,21550
6.528,51st State,2479,6.94,73369
6.526,Quarto,3821,6.82,681
6.526,"The Hunters: German U-Boats at War, 1939-43",882,7.73,113873
6.525,Duel of Ages II,990,7.58,129459
6.524,Fabled Fruit,1389,7.22,203427
6.522,Coup: Rebellion G54,1460,7.21,148943
6.522,Ad Astra,2580,6.90,38343
6.522,Dice City,2448,6.93,179572
6.522,Space Cadets: Dice Duel,2436,6.93,142079
6.522,Star Wars: Epic Duels,2691,6.97,3284
6.520,Catacombs (third edition),761,7.81,195137
6.519,Thunderstone Advance: Numenera,1019,7.48,142961
6.517,Ghost Blitz,3904,6.78,83195
6.517,Poker,6992,6.70,1115
6.515,Thunderbirds,946,7.72,160610
6.515,Forge War,1089,7.46,146221
6.515,Arctic Scavengers,2211,6.97,41933
6.514,A Victory Lost,877,7.66,19622
6.514,Breakout: Normandy,875,7.67,730
6.513,World in Flames,1164,7.50,1499
6.513,Mega Civilization,556,8.39,184424
6.513,Balloon Cup,5123,6.71,5716
6.513,Thunderstone Advance: Worlds Collide,677,7.94,152765
6.512,Havana,2515,6.89,57925
6.510,Medina (second edition),1103,7.38,167270
6.508,The Ancient World,1358,7.23,147253
6.508,Falling Sky: The Gallic Revolt Against Caesar,621,8.11,163154
6.508,Battle Cry: 150th Civil War Anniversary Edition,901,7.65,88827
6.507,The Little Prince: Make Me a Planet,2356,6.93,134453
6.507,Mint Works,1174,7.40,200077
6.506,Magic Realm,1713,7.15,22
6.505,A House Divided,1702,7.10,701
6.505,Middle-Earth,1557,7.21,1915
6.504,The Prodigals Club,954,7.48,181796
6.504,TransAmerica,6767,6.66,2842
6.503,Smash Up: It's Your Fault!,806,7.79,177802
6.503,Dale of Merchants,1180,7.36,176165
6.503,Steel Driver,1760,7.03,37387
6.501,Hostage Negotiator,1486,7.18,134253
6.501,Turn the Tide,3150,6.81,1403
6.501,Gulo Gulo,2579,6.88,6351
6.499,I'm the Boss!,3068,6.83,115
6.498,Helvetia,1669,7.04,103092
6.497,Ground Floor,1412,7.15,38765
6.497,Empires in Arms,1069,7.53,254
6.497,Diamonds Club,1572,7.09,37907
6.496,Warhammer: Diskwars,1406,7.30,146418
6.495,Traders of Osaka,2359,6.89,24827
6.495,Walnut Grove,1789,7.01,103185
6.493,Timeline: Historical Events,2824,6.84,113401
6.493,Lost Cities: The Board Game,2781,6.83,42487
6.492,Pergamon,1985,6.95,90040
6.492,Vampire: The Eternal Struggle,1966,7.08,2122
6.492,On the Underground,2152,6.92,24773
6.491,Omen: A Reign of War,1025,7.41,94104
6.490,Fearsome Floors,6206,6.66,7805
6.490,Leonardo da Vinci,3228,6.80,21920
6.490,Royals,1233,7.27,165986
6.489,Kahuna,6066,6.67,394
6.487,Onirim,3918,6.74,71836
6.487,Historia,1727,7.05,157096
6.487,Hab & Gut,1587,7.07,38863
6.487,Junta,4474,6.76,242
6.486,Empire Builder,2487,6.92,168
6.481,Sleuth,2217,6.90,594
6.481,Liberty or Death: The American Insurrection,606,8.12,165872
6.481,Archaeology: The New Expedition,1155,7.31,191300
6.480,Ogre,2257,6.97,5206
6.478,Theseus: The Dark Orbit,1341,7.21,144529
6.478,The Game (2015),3556,6.75,173090
6.476,Prêt-à-Porter,1192,7.26,87890
6.476,Big City,2166,6.90,70
6.476,Eight-Minute Empire,5130,6.66,131366
6.475,König von Siam,1946,6.93,29937
6.474,Tiny Epic Kingdoms,4629,6.71,148951
6.474,Nefertiti,1715,7.01,35435
6.474,Dead Men Tell No Tales,1324,7.26,141423
6.473,One Deck Dungeon,1023,7.55,179275
6.472,DC Comics Deck-Building Game: Heroes Unite,1160,7.37,142852
6.472,Rommel in the Desert,881,7.54,84
6.469,Oregon,2870,6.79,31497
6.469,Dungeon Twister 2: Prison,1055,7.37,42124
6.469,Antike Duellum,1239,7.21,104955
6.469,Evo (second edition),1797,6.99,107255
6.468,Marvel Dice Masters: Age of Ultron,866,7.56,168998
6.468,Samurai Spirit,2685,6.83,158900
6.467,Timeline: Diversity,2416,6.86,131325
6.466,My Village,1320,7.15,172381
6.462,Dead Man's Draw,2464,6.87,149155
6.462,We the People,1058,7.33,620
6.461,Android,3324,6.75,39339
6.461,Smash Up: The Obligatory Cthulhu Set,2524,6.85,143185
6.461,Star Trek: Ascendancy,799,7.81,193949
6.460,Xiangqi,1489,7.17,2393
6.459,Founding Fathers,1545,7.02,37358
6.459,Castaways,1421,7.14,71906
6.458,Revolution!,3487,6.75,34887
6.457,Arcadia Quest: Inferno,512,8.51,179803
6.457,Québec,1237,7.17,91984
6.454,2 de Mayo,1743,6.98,36522
6.454,The Great Heartland Hauling Co.,1657,7.01,111417
6.454,Ascension: Rise of Vigil,1224,7.24,138233
6.454,Super Dungeon Explore,2185,6.97,92190
6.453,Valley of the Kings: Afterlife,886,7.48,175223
6.453,Time's Up! Deluxe,826,7.52,37141
6.452,Show Manager,1479,7.06,73
6.452,PitchCar Mini,1704,6.98,14254
6.452,Edo,1271,7.15,113636
6.451,"Napoleon: The Waterloo Campaign, 1815",1075,7.31,1662
6.450,Stephenson's Rocket,2081,6.87,204
6.450,Mordheim: City of the Damned,1373,7.23,3565
6.448,Perikles,1764,6.95,21954
6.447,Pueblo,2052,6.88,3228
6.447,Race! Formula 90,613,8.04,125752
6.446,The Rose King,2382,6.82,201
6.446,Star Trek: Frontiers,627,8.02,182340
6.445,Arena: Roma II,1742,6.96,56931
6.445,Manhattan,3710,6.69,199
6.441,Royal Palace,1886,6.91,38992
6.440,Exodus: Proxima Centauri,1135,7.26,122842
6.440,Codex: Card-Time Strategy – Deluxe Set,549,8.46,131111
6.438,Sluff Off!,1863,6.91,8129
6.438,A Study in Emerald (second edition),1314,7.12,178054
6.437,Quoridor,4314,6.69,624
6.436,Dungeons & Dragons: Temple of Elemental Evil Board Game,965,7.53,172220
6.436,Pirate's Cove,7183,6.60,2987
6.436,Unfair,886,7.79,179172
6.435,Guillotine,15409,6.54,116
6.435,Legend of the Five Rings,1475,7.12,1887
6.434,BANG!,19809,6.56,3955
6.434,Kodama: The Tree Spirits,1710,7.00,181810
6.434,Heroscape Master Set:  Battle for the Underdark,906,7.49,54361
6.434,A Castle for All Seasons,2666,6.77,38386
6.433,The Russian Campaign,1200,7.23,2808
6.433,La Boca,1482,7.03,136280
6.433,Axis & Allies,5263,6.72,10093
6.432,Axis & Allies Pacific 1940,1133,7.44,55829
6.431,Inca Empire,1295,7.09,75476
6.430,Warriors of God,903,7.39,23679
6.429,"Artifacts, Inc.",1757,6.94,168609
6.429,Risk 2210 A.D.,5750,6.71,1829
6.429,Eurorails,1563,7.06,157
6.428,Drum Roll,1514,7.01,86246
6.425,Wings of War: Watch Your Back!,1696,6.98,9910
6.425,The Red Dragon Inn 2,2119,6.90,33451
6.425,Confusion:  Espionage and Deception in the Cold War,1192,7.14,2961
6.424,RAF: The Battle of Britain 1940,601,7.97,40209
6.422,The Princes of Machu Picchu,1490,6.99,36811
6.422,Wooden Ships & Iron Men,1697,6.99,237
6.421,Relic,2193,6.91,128442
6.421,Horus Heresy (2010),1383,7.10,63543
6.421,Last Night on Earth: Timber Peak,750,7.69,122240
6.420,Babel,3228,6.71,986
6.418,Château Roquefort,1959,6.85,28089
6.416,Jungle Speed,7970,6.58,8098
6.416,Timeline: Discoveries,2315,6.81,99975
6.415,Serenissima (first edition),2095,6.89,232
6.414,Ice Cool,1689,6.97,177524
6.413,Mare Nostrum,2877,6.75,3931
6.412,Porta Nigra,982,7.26,172385
6.411,Dream Home,1481,7.05,194880
6.411,Agents of SMERSH,1294,7.09,111105
6.411,Sun Tzu,1398,7.07,18745
6.410,Odin's Ravens,3328,6.69,4396
6.409,Hornet Leader: Carrier Air Operations,614,7.95,65564
6.409,Too Many Bones,464,8.90,192135
6.409,Navajo Wars,555,7.98,102435
6.408,Rum & Bones,1074,7.27,168788
6.406,Kingdoms,4003,6.63,119
6.406,Heroscape Marvel: The Conflict Begins,1661,6.99,24703
6.406,Ave Caesar,3835,6.64,494
6.406,Wings of War: Burning Drachens,1265,7.15,15953
6.405,Florenza,766,7.50,81640
6.404,Fields of Green,840,7.42,200954
6.404,Indigo,1927,6.86,116954
6.403,Hermagor,1644,6.93,25224
6.403,Hare & Tortoise,3610,6.66,361
6.401,Space Crusade,2101,6.92,1568
6.401,Kamisado,1432,6.99,38545
6.400,Cold War: CIA vs KGB,3399,6.67,24742
6.400,Stronghold (2nd edition),642,7.77,179460
6.399,Bonaparte at Marengo,846,7.41,15839
6.398,Wings of War: Deluxe Set,1013,7.28,31552
6.397,Wealth of Nations,1598,6.94,32666
6.396,The Adventurers: The Temple of Chac,4142,6.62,43868
6.396,Fighting Formations: Grossdeutschland Motorized Infantry Division,726,7.60,39217
6.396,Shogi,1127,7.27,2065
6.396,Expedition: Northwest Passage,1210,7.11,71074
6.395,Space Cadets,2727,6.71,123096
6.395,Scotland Yard,10400,6.51,438
6.395,Warfighter: The Tactical Special Forces Card Game,688,7.83,149951
6.393,Pastiche,1764,6.87,91620
6.393,Fjords,2681,6.71,15511
6.393,Um Reifenbreite,1867,6.86,442
6.393,Dawn of the Zeds (Second edition),555,7.97,144568
6.393,Werewolf,3793,6.66,925
6.391,Bootleggers,2917,6.71,12477
6.391,Mystery of the Abbey,6784,6.55,915
6.391,Conquest of the Empire,2741,6.76,17710
6.391,Archaeology: The Card Game,2782,6.70,31105
6.391,Niagara,6626,6.53,13308
6.391,The Boss,1639,6.91,85005
6.390,Ulm,990,7.26,191876
6.390,Pax Pamir,672,7.69,155255
6.390,Beyond Balderdash,2363,6.78,1544
6.390,The Bottle Imp,2380,6.74,619
6.389,A Fake Artist Goes to New York,1092,7.16,135779
6.389,Atlantic Star,1671,6.90,2570
6.389,Catan Histories: Settlers of America – Trails to Rails,1768,6.89,67239
6.387,Magnum Sal,1278,7.05,73316
6.387,Seeland,1454,6.96,63759
6.387,Infinity,542,8.09,21133
6.387,Escape from the Aliens in Outer Space,1703,6.92,82168
6.387,Pickomino,6496,6.54,15818
6.386,Felix: The Cat in the Sack,4079,6.60,32125
6.386,Villages of Valeria,1041,7.24,180040
6.386,Tiny Epic Western,1645,6.99,180852
6.386,Sail to India,1967,6.82,141736
6.386,Favor of the Pharaoh,1572,6.92,171011
6.385,Impulse,1410,6.98,144239
6.385,Ascension: Realms Unraveled,681,7.70,157026
6.383,Ra: The Dice Game,2183,6.75,35503
6.382,20th Century,1485,6.93,85036
6.381,Ubongo 3D,1048,7.17,46396
6.380,The Ark of the Covenant,1392,6.98,6779
6.380,Antike II,724,7.54,166857
6.380,Cutthroat Caverns,4072,6.62,28259
6.379,American Rails,699,7.51,41749
6.378,Backgammon,8984,6.53,2397
6.377,Elasund: The First City,2947,6.67,19526
6.377,1870,810,7.42,424
6.377,Cthulhu Realms,1631,6.94,179303
6.377,Battletech Introductory Box Set,728,7.63,31759
6.375,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,458,8.35,204305
6.375,Beasty Bar,1681,6.87,165950
6.375,Barony,1217,7.11,167513
6.375,Timeline: Music & Cinema,1902,6.83,145189
6.375,Compounded,1781,6.86,118174
6.374,Sagrada,714,7.61,199561
6.373,Copycat,1830,6.82,114031
6.372,Good Cop Bad Cop,2017,6.79,153064
6.370,Funkenschlag,716,7.57,12166
6.370,Clans,4375,6.57,4636
6.368,Tides of Madness,1068,7.15,195544
6.368,Love Letter: The Hobbit – The Battle of the Five Armies,1040,7.22,169611
6.367,Oltre Mare,2568,6.69,13551
6.367,Valdora,1718,6.85,40769
6.367,Revolution: The Dutch Revolt 1568-1648,842,7.36,9215
6.366,League of Six,1734,6.83,31624
6.366,Masmorra: Dungeons of Arcadia,996,7.38,181524
6.366,Strat-O-Matic Baseball,808,7.56,2251
6.366,New Amsterdam,1057,7.14,128898
6.365,Crusader Rex,1025,7.17,8481
6.365,The Hanging Gardens,1966,6.78,34707
6.364,Hamsterrolle,1665,6.84,903
6.364,Adventure Time Love Letter,912,7.37,175307
6.364,Tsuro of the Seas,3622,6.62,124172
6.364,Richard III: The Wars of the Roses,755,7.46,25277
6.362,"Edel, Stein & Reich",1414,6.93,5781
6.362,The Bridges of Shangri-La,2079,6.76,8190
6.361,Mangrovia,929,7.25,165948
6.361,"Run, Fight, or Die!",1336,7.03,89910
6.361,Talisman (Revised 4th Edition),9491,6.58,27627
6.360,Duplik,1337,7.00,22348
6.360,Field Commander: Napoleon,592,7.81,42673
6.359,Ponzi Scheme,819,7.36,180899
6.358,1944: Race to the Rhine,790,7.42,148601
6.358,Trambahn,1072,7.12,175293
6.358,Razzia!,1686,6.82,12589
6.358,Plague Inc.: The Board Game,828,8.03,195162
6.358,Victory in the Pacific,1044,7.17,1442
6.357,The Great Dalmuti,5477,6.56,929
6.357,Zombie 15',1368,6.99,144826
6.356,Sylla,1824,6.79,35761
6.356,EastFront II,500,8.02,22143
6.355,Police Precinct,1249,7.04,118536
6.355,Horse Fever,1230,7.06,58110
6.354,Carrom,1208,7.02,5072
6.354,Campaign Manager 2008,2358,6.69,46255
6.353,Wits & Wagers Family,1296,6.97,66588
6.353,Frank's Zoo,2968,6.63,340
6.353,Trans Europa,2850,6.65,16267
6.352,Urban Sprawl,1796,6.79,62220
6.351,City of Horror,2243,6.76,120217
6.351,Conquest of Planet Earth: The Space Alien Game,1379,6.96,71882
6.350,Wasabi!,4408,6.55,33154
6.350,Isla Dorada,2074,6.77,68182
6.349,Alea Iacta Est,2467,6.66,40760
6.349,Mall of Horror,2701,6.67,16772
6.349,World War II: Barbarossa to Berlin,982,7.22,3353
6.349,Ta Yü,1264,6.99,117
6.348,Android: Infiltration,3135,6.63,118063
